a47,a3,a2,a18,a5,a4,a46,a14,a45,a30,Class
3,4.67,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,324.6,0.63,4,2,2,4,50.499508,0.0,0.0,0
3,327.37,0.0,4,2,2,4,50.499487,0.0,0.0,0
465,139052.67,1892.26,146,73,73,270,0.140119,1.0,1.0,0
3,348625.83,38721.24,18,9,9,4,3.053393,0.0,0.0,0
3,326533.67,40811.88,15,8,7,4,1.284163,0.0,0.0,0
3,34646.15,3463.92,19,10,9,4,0.446993,0.0,0.0,0
3,838499.07,1600.19,1025,515,510,4,2.5597,0.0,0.0,0
3,120815.85,24162.42,10,5,5,4,1.57327,0.0,0.0,0
3,367308.67,11731.96,60,30,30,4,0.096415,0.0,0.0,0
450,1190106.1,4818.2,467,241,226,270,1.051274,3.0,3.0,0
150,751218.4,6884.97,12,6,6,270,11.992238,9.0,9.0,0
330,511175.65,43069.21,5,3,2,270,1.065353,11.0,11.0,0
3,65.82,0.0,4,1,3,4,33.666135,0.0,0.0,0
3,327.45,0.63,4,2,2,4,50.499508,0.0,0.0,0
59,323253.52,41689.43,11,7,4,270,0.390133,10.0,12.0,0
3,66.78,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,283904.08,2167.21,132,131,0,270,0.0,4.0,4.0,0
3,330.05,0.61,4,2,2,4,50.499487,0.0,0.0,0
329,56510.08,45.68,1238,1237,0,270,0.0,1.0,1.0,0
330,270685.42,45114.24,6,6,0,270,0.0,14.0,14.0,0
47,174941.08,3644.61,49,48,0,270,0.0,3.0,3.0,0
3,3.35,0.0,2,1,1,4,4.387881,0.0,0.0,0
3,846415.47,21115.29,79,40,39,4,7.559219,0.0,0.0,0
3,427831.22,68355.18,10,4,6,4,25.416155,0.0,0.0,0
308,40614.73,0.0,5,1,4,270,0.26529,1.0,1.0,0
330,635455.08,1215.08,94,9,85,270,0.319232,10.0,10.0,0
308,132994.63,5541.44,25,24,0,270,0.0,4.0,4.0,0
3,321.55,1.48,5,2,3,4,33.666171,0.0,0.0,0
3,56.32,0.0,2,1,1,4,0.031953,0.0,0.0,0
436,635954.88,71331.97,21,8,13,270,0.569989,1.0,1.0,0
3,323.35,0.6,4,2,2,4,50.499508,0.0,0.0,0
3,0.0,0.0,1,0,1,4,9.9978,0.0,0.0,0
3,68.17,0.0,4,1,3,4,33.666149,0.0,0.0,0
148,284889.42,5.64,1543,3,1540,96,0.021029,10.0,10.0,0
308,319291.68,9675.51,34,33,0,270,0.0,4.0,4.0,0
3,68.12,0.0,4,1,3,4,33.666149,0.0,0.0,0
228,266209.95,48377.61,15,4,11,13,0.107412,7.0,7.0,0
285,971374.02,17780.33,102,12,90,177,0.849815,18.0,18.0,0
3,324.65,0.74,4,2,2,4,50.499508,0.0,0.0,0
3,60501.15,4653.93,14,13,0,4,0.0,0.0,0.0,0
3,323.75,0.21,4,2,2,4,50.499286,0.0,0.0,0
38,972644.72,15935.94,134,22,112,30,1.328558,57.0,57.0,0
3,5.7,0.0,2,1,1,4,3.266546,0.0,0.0,0
125,74797.37,695.5,120,8,112,81,1.099349,2.0,2.0,0
3,398248.77,14464.98,47,27,20,4,1.178,0.0,0.0,0
3,1027076.15,200722.71,14,5,9,4,0.785449,0.0,0.0,0
119,263249.62,6.53,4,3,1,270,105.250559,8.0,8.0,0
3,2063.15,624.17,6,3,3,4,1.474149,0.0,0.0,0
308,184928.25,1778.16,105,104,0,270,0.0,1.0,1.0,0
18,150755.07,0.0,7,1,6,17,0.001172,6.0,6.0,0
420,99644.88,9.97,10000,9999,0,270,0.0,19.0,19.0,0
38,0.0,0.0,1,1,0,30,0.0,1.0,1.0,0
154,961586.73,2513.09,26,10,16,15,5.343772,37.0,38.0,0
3,167349.82,6835.59,45,23,22,4,1.00169,0.0,0.0,0
349,171937.67,2847.78,6,2,4,220,0.026562,1.0,1.0,0
3,1.77,0.0,2,1,1,4,1.989428,0.0,0.0,0
330,947571.67,29296.22,1719,28,1691,270,0.736323,15.0,15.0,0
308,226748.45,1608.15,142,141,0,270,0.0,2.0,2.0,0
392,121209.2,60601.5,4,2,2,253,0.0,15.0,15.0,0
3,1.63,0.0,2,1,1,4,0.644028,0.0,0.0,0
154,873019.67,1268.51,817,631,186,44,9.783844,40.0,41.0,0
308,443207.9,61948.7,449,6,443,261,0.188717,2.0,2.0,0
308,226785.43,2577.11,89,88,0,270,0.0,2.0,2.0,0
3,75.18,0.28,5,2,3,4,33.666015,0.0,0.0,0
3,66.82,0.0,4,1,3,4,33.666149,0.0,0.0,0
38,1029417.03,6634.3,203,47,156,85,2.25668,69.0,73.0,0
3,322.55,0.33,4,2,2,4,50.499508,0.0,0.0,0
154,214457.22,44120.68,8,3,5,98,0.455572,7.0,7.0,0
141,750179.0,16952.23,22,7,15,71,0.259873,6.0,6.0,0
308,305320.62,0.0,2,1,1,270,0.243372,4.0,4.0,0
3,379033.67,610.36,622,621,0,4,0.0,0.0,0.0,0
3,320.07,0.39,4,2,2,4,50.499508,0.0,0.0,0
3,323.1,0.0,4,2,2,4,50.499487,0.0,0.0,0
3,4.37,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,96.52,0.0,2,1,1,4,0.096956,0.0,0.0,0
3,0.63,0.0,2,1,1,4,0.082587,0.0,0.0,0
3,17083.5,13.69,3,2,1,4,1.000958,0.0,0.0,0
3,21.9,0.0,2,1,1,4,0.305724,0.0,0.0,0
3,182044.07,2578.47,137,70,67,4,329.74718,0.0,0.0,0
3,62.08,0.0,4,1,3,4,33.666149,0.0,0.0,0
349,1308251.62,224.64,1985,3,1982,213,0.0,28.0,29.0,0
308,169702.78,21212.85,9,8,0,270,0.0,1.0,1.0,0
101,902382.7,25006.02,64,14,50,61,0.044063,17.0,17.0,0
3,1766.52,0.0,2,1,0,4,0.0,0.0,0.0,0
3,75246.02,5010.59,26,15,11,4,12.207835,0.0,0.0,0
308,245370.25,1090.53,226,225,0,270,0.0,2.0,2.0,0
11,150664.98,713.44,313,207,106,270,35.352743,1.0,1.0,0
223,301870.72,798.89,64,19,45,140,5.736707,12.0,12.0,0
3,140028.05,28003.05,10,5,5,4,7.916354,0.0,0.0,0
450,1036611.32,4351.99,475,238,237,270,0.732875,2.0,2.0,0
308,226763.42,1905.57,120,119,0,270,0.0,2.0,2.0,0
407,189013.98,3060.57,7,2,5,267,1.047091,1.0,1.0,0
202,327452.45,0.0,3,1,2,123,1.7e-05,1.0,1.0,0
308,393399.55,28442.31,26,11,15,270,2.70765,1.0,1.0,0
3,3.45,0.0,2,1,1,4,5.998698,0.0,0.0,0
3,309.4,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,318.03,0.3,4,2,2,4,50.499508,0.0,0.0,0
3,337753.13,6749.71,97,50,47,4,19.60177,0.0,0.0,0
3,311.82,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,379189.1,34146.39,22,11,11,4,0.346824,0.0,0.0,0
257,1044115.93,1723.24,664,549,115,270,0.947165,10.0,10.0,0
3,13019.77,5828.8,3,2,1,4,0.212082,0.0,0.0,0
3,1560.98,186.84,14,7,7,4,53.471693,0.0,0.0,0
3,567591.7,728.82,7,3,4,4,0.281563,0.0,0.0,0
25,99102.82,2568.37,56,26,30,238,78.97364,3.0,3.0,0
445,653456.25,16955.7,28,11,17,275,2.522387,27.0,27.0,0
3,34621.92,4940.75,14,7,7,4,5.809836,0.0,0.0,0
308,119386.03,23802.55,3,2,1,270,0.415,1.0,1.0,0
187,465607.65,2750.15,338,169,169,270,0.315728,1.0,1.0,0
30,927437.32,63932.97,26,14,12,270,1.583543,1.0,1.0,0
3,850.5,20.92,3,2,1,4,3.085,0.0,0.0,0
3,524049.52,1017.01,1021,512,509,4,1.011359,0.0,0.0,0
3,14.87,0.0,2,1,1,4,0.442795,0.0,0.0,0
3,52943.73,17647.91,4,3,0,4,0.0,0.0,0.0,0
3,2.02,0.0,2,1,1,4,0.537519,0.0,0.0,0
308,389248.1,13474.44,40,17,23,189,1.605024,4.0,4.0,0
154,673047.6,310.73,2595,1380,1215,98,1.486404,4.0,4.0,0
308,193608.08,8417.74,24,23,0,270,0.0,1.0,1.0,0
3,2289.97,1144.98,3,2,0,4,0.0,0.0,0.0,0
308,270557.78,9067.92,35,19,16,189,0.593548,2.0,2.0,0
308,544080.03,27693.54,24,18,6,270,1.109618,1.0,1.0,0
3,187244.28,62380.53,6,3,3,4,22.160674,0.0,0.0,0
359,23838.73,2.21,10000,9446,554,303,202.649242,40.0,43.0,0
3,70.03,0.0,4,1,3,4,33.666149,0.0,0.0,0
436,1319740.35,15376.45,154,84,70,270,3.79202,1.0,1.0,0
3,19080.6,9529.23,4,2,2,4,2.249489,0.0,0.0,0
3,331.43,0.0,4,2,2,4,50.499487,0.0,0.0,0
3,323980.07,13499.17,25,24,0,4,0.0,0.0,0.0,0
3,76.82,0.0,5,2,3,4,33.666163,0.0,0.0,0
3,325.48,0.82,4,2,2,4,50.499487,0.0,0.0,0
3,317.15,0.0,4,1,3,4,33.666171,0.0,0.0,0
3,124251.03,4431.96,55,28,27,4,9.454119,0.0,0.0,0
319,133107.9,0.0,6,1,5,198,0.001421,4.0,4.0,0
308,198915.27,1617.2,124,123,0,270,0.0,2.0,2.0,0
3,72.95,0.03,5,2,3,4,33.666155,0.0,0.0,0
3,174469.18,2853.32,124,61,63,4,59.977377,0.0,0.0,0
3,3123.18,1041.06,4,3,0,4,0.0,0.0,0.0,0
308,1079267.05,4215.89,257,256,0,270,0.0,4.0,4.0,0
3,5.03,0.08,5,2,3,4,666.999528,0.0,0.0,0
119,302232.08,263.2,7,3,4,61,1.29704,6.0,6.0,0
119,492515.08,57.12,8623,8622,0,270,0.0,8.0,8.0,0
3,4.78,0.0,2,1,1,4,0.998608,0.0,0.0,0
3,307.87,0.0,10,1,9,4,11.221721,0.0,0.0,0
202,903155.12,1602.88,77,25,52,123,11.432661,3.0,3.0,0
3,330.2,6.32,4,2,2,4,50.499487,0.0,0.0,0
308,319314.0,2128.76,151,150,0,270,0.0,4.0,4.0,0
53,46130.05,382.57,6,2,4,39,1.905,2.0,2.0,0
3,5.52,0.0,2,1,1,4,1.09916,0.0,0.0,0
3,204451.7,9448.14,15,7,8,4,7.913312,0.0,0.0,0
308,291476.02,2602.46,113,112,0,270,0.0,2.0,2.0,0
308,319327.73,2100.84,153,152,0,270,0.0,4.0,4.0,0
3,323.08,0.84,4,2,2,4,50.499508,0.0,0.0,0
3,84610.75,3251.5,52,26,26,4,0.118693,0.0,0.0,0
3,4.83,0.0,2,1,1,4,1.352492,0.0,0.0,0
308,105779.02,2977.35,30,14,16,270,2.804785,1.0,1.0,0
3,375862.7,16336.09,46,23,23,4,0.294436,0.0,0.0,0
154,876126.15,4568.13,136,71,65,189,27.1197,14.0,14.0,0
308,226752.53,5814.17,40,39,0,270,0.0,2.0,2.0,0
308,60301.58,0.0,2,1,1,270,0.999559,1.0,1.0,0
3,88331.55,17666.31,6,5,0,4,0.0,0.0,0.0,0
3,4.8,0.0,2,1,0,4,0.0,0.0,0.0,0
265,84996.97,10623.62,15,8,7,270,2.239753,1.0,1.0,0
3,330.2,0.0,3,1,2,4,50.99868,0.0,0.0,0
3,322.78,0.69,4,2,2,4,50.499508,0.0,0.0,0
3,323.02,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,330.2,0.0,3,1,2,4,50.499508,0.0,0.0,0
308,549059.35,2272.79,72,43,29,189,0.264183,1.0,1.0,0
3,309.73,0.0,4,1,3,4,33.666171,0.0,0.0,0
3,320.67,0.84,4,2,2,4,50.499508,0.0,0.0,0
3,53.38,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,16.8,6.61,4,2,2,4,0.928046,0.0,0.0,0
3,0.7,0.0,2,1,1,4,0.088013,0.0,0.0,0
257,423361.75,10973.49,20,18,2,270,101.526135,7.0,7.0,0
257,1243980.95,934.32,1305,1295,10,270,195.246139,13.0,13.0,0
154,988453.08,2023.6,828,108,720,98,6.63143,31.0,31.0,0
3,69.65,0.33,4,2,2,4,50.499475,0.0,0.0,0
3,558.63,0.0,2,1,1,4,0.047947,0.0,0.0,0
154,1001840.28,5480.39,223,137,86,98,0.243957,15.0,15.0,0
3,458500.13,7980.33,112,57,55,4,17.20103,0.0,0.0,0
417,1128815.78,950.19,1004,833,171,270,57.562062,29.0,29.0,0
3,310.2,0.0,3,1,2,4,50.499508,0.0,0.0,0
202,290283.53,1758.21,23,9,14,30,0.602014,6.0,6.0,0
257,142649.22,2391.94,71,59,12,270,0.978073,6.0,6.0,0
257,1007680.42,3744.25,284,260,24,294,0.777004,9.0,9.0,0
3,80182.5,5008.52,32,16,16,4,0.291899,0.0,0.0,0
3,73.38,0.26,5,2,3,4,33.666151,0.0,0.0,0
437,1206805.78,1889.34,482,321,161,288,45.41742,30.0,31.0,0
3,1082083.25,112271.27,24,7,17,4,9.632716,0.0,0.0,0
308,605656.12,5266.57,116,115,0,270,0.0,2.0,2.0,0
3,39913.85,2614.98,30,15,15,4,0.095069,0.0,0.0,0
3,16766.07,3335.28,10,5,5,4,0.838594,0.0,0.0,0
62,1019050.37,6191.72,185,22,163,301,7e-05,5.0,5.0,0
3,463.75,0.0,2,1,1,4,0.99938,0.0,0.0,0
202,6478.38,4.99,4,2,2,123,1.391,1.0,1.0,0
3,53.68,0.0,3,1,2,4,50.499475,0.0,0.0,0
359,521604.82,11914.44,83,29,54,61,10.333981,17.0,19.0,0
308,291444.72,2775.66,106,105,0,270,0.0,4.0,4.0,0
308,932725.98,33086.72,44,23,21,189,6.194424,17.0,17.0,0
308,226777.57,1532.28,149,148,0,270,0.0,2.0,2.0,0
154,392059.05,1745.49,43,12,31,98,1.049618,10.0,11.0,0
3,291363.13,5288.81,103,52,51,4,0.226742,0.0,0.0,0
308,200117.58,1740.15,116,115,0,270,0.0,2.0,2.0,0
3,74.48,0.76,5,2,3,4,33.666163,0.0,0.0,0
3,7.35,1.49,5,2,3,4,666.999528,0.0,0.0,0
55,1071461.9,789.41,2683,1343,1340,294,0.256416,4.0,5.0,0
3,16482.67,3169.8,6,2,4,4,0.521597,0.0,0.0,0
3,262852.47,462.59,1126,565,561,4,0.211755,0.0,0.0,0
47,187316.47,2926.82,65,64,0,270,0.0,2.0,2.0,0
3,98551.43,3517.02,55,28,27,4,104.37545,0.0,0.0,0
119,291418.95,1880.12,156,155,0,270,0.0,6.0,6.0,0
3,313.97,0.0,3,1,2,4,50.499508,0.0,0.0,0
385,989853.97,11270.6,191,43,148,98,3.849945,104.0,104.0,0
3,10.03,0.52,5,2,3,4,666.99939,0.0,0.0,0
3,65.67,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,2.03,0.0,2,1,1,4,0.878385,0.0,0.0,0
3,770017.0,13701.74,97,52,45,4,0.217164,0.0,0.0,0
3,104679.02,5224.66,40,20,20,4,16.584408,0.0,0.0,0
3,26.43,0.0,2,1,1,4,2.168153,0.0,0.0,0
47,216896.3,4614.81,48,47,0,270,0.0,2.0,2.0,0
375,149759.65,541.83,325,160,165,237,31.791651,13.0,13.0,0
308,157647.95,0.0,2,1,1,270,0.593054,1.0,1.0,0
413,794180.3,3322.66,472,238,234,270,0.17571,1.0,1.0,0
3,208476.77,36.06,4890,2443,2447,4,1.1e-05,0.0,0.0,0
3,22.37,2.29,9,6,3,4,3.319636,0.0,0.0,0
3,23.72,0.0,2,1,1,4,0.099418,0.0,0.0,0
308,38527.32,38.26,10,9,1,270,58.744242,2.0,2.0,0
257,178392.77,7702.54,29,14,15,270,0.666738,7.0,7.0,0
257,476819.2,864.51,589,496,93,270,5.512804,7.0,7.0,0
3,10.03,0.52,5,2,3,4,666.999528,0.0,0.0,0
3,5.95,0.0,2,1,1,4,0.071666,0.0,0.0,0
3,44780.22,294.09,530,7,523,4,0.534762,0.0,0.0,0
308,788517.45,2507.14,597,305,292,270,1.039557,4.0,4.0,0
3,317.15,0.0,3,1,2,4,50.499508,0.0,0.0,0
420,848299.97,19401.98,88,25,63,189,1.994543,16.0,17.0,0
3,75.27,0.0,5,2,3,4,33.666163,0.0,0.0,0
3,71.68,0.0,4,1,3,4,33.666149,0.0,0.0,0
257,148874.52,6735.82,5,3,2,270,0.55,8.0,8.0,0
119,305981.55,993.76,22,8,14,250,0.771214,5.0,5.0,0
3,700073.7,566.31,2310,1200,1110,4,2.065853,0.0,0.0,0
78,1041397.58,2274.92,639,456,183,294,1.254835,3.0,3.0,0
375,42884.48,2042.19,30,15,15,237,31.343095,1.0,1.0,0
3,75132.82,15024.53,10,5,5,4,0.206687,0.0,0.0,0
3,17345.23,4335.26,8,4,4,4,0.198087,0.0,0.0,0
308,929903.8,1675.52,191,57,134,210,1.829205,23.0,23.0,0
202,5951.32,0.0,9,1,8,123,0.0,1.0,1.0,0
3,4.73,0.0,2,1,1,4,0.066169,0.0,0.0,0
3,902.88,447.98,4,2,2,4,2.993534,0.0,0.0,0
3,140874.87,28171.64,10,5,5,4,0.305146,0.0,0.0,0
382,985827.02,0.0,5,0,5,245,0.001183,1.0,1.0,0
3,324.53,0.82,4,2,2,4,50.499487,0.0,0.0,0
308,228997.42,1696.28,136,135,0,270,0.0,2.0,2.0,0
257,519171.1,11275.1,48,45,3,270,11.335302,10.0,10.0,0
3,88331.05,29443.68,4,3,0,4,0.0,0.0,0.0,0
3,324.53,0.82,4,2,2,4,50.499487,0.0,0.0,0
415,495043.73,1065.0,21,7,14,17,2.057698,2.0,2.0,0
308,291468.38,7877.52,38,37,0,270,0.0,4.0,4.0,0
3,62199.6,5651.02,22,11,11,4,5.10255,0.0,0.0,0
308,226778.2,1643.32,139,138,0,270,0.0,2.0,2.0,0
3,204458.1,0.0,3,1,2,4,0.112162,0.0,0.0,0
308,226593.3,438.14,72,65,7,270,202.600243,2.0,2.0,0
328,378118.77,31214.68,26,8,18,204,15.047389,6.0,6.0,0
3,56.63,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,319.97,0.0,3,1,2,4,50.499508,0.0,0.0,0
257,34423.87,17211.93,2,2,0,270,0.0,7.0,7.0,0
22,1032817.23,26340.04,47,30,17,154,24.335399,4.0,4.0,0
404,1032003.25,126.69,8147,8146,0,270,0.0,1.0,1.0,0
356,261580.58,16758.17,23,9,14,226,6.798845,2.0,2.0,0
3,869910.58,216942.13,11,4,7,4,7.714848,0.0,0.0,0
3,45.05,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,63.22,0.0,2,1,1,4,2.174284,0.0,0.0,0
3,320370.28,4813.5,72,50,22,4,2.710342,0.0,0.0,0
202,3476.6,0.0,3,1,2,123,0.0,2.0,2.0,0
308,574507.23,62725.08,9,7,2,270,8.614701,2.0,2.0,0
3,326.97,0.82,4,2,2,4,50.499487,0.0,0.0,0
308,192598.37,1139.64,170,169,0,270,0.0,2.0,2.0,0
91,183515.27,18.35,10000,9999,0,270,0.0,12.0,12.0,0
375,276618.92,19247.8,14,6,8,237,0.440767,1.0,1.0,0
119,269898.28,18805.03,20,14,6,270,7.124834,6.0,6.0,0
308,60051.58,2223.62,11,8,3,270,19.539289,2.0,2.0,0
78,784920.63,10577.02,115,74,41,270,0.835811,3.0,3.0,0
3,564638.3,2842.91,395,198,197,4,0.109202,0.0,0.0,0
308,291447.72,2096.75,140,139,0,270,0.0,4.0,4.0,0
243,956079.57,4309.93,266,49,217,121,2.790373,54.0,58.0,0
257,1018285.28,7148.33,150,132,17,270,1.478824,12.0,12.0,0
308,198932.2,4973.31,41,40,0,270,0.0,2.0,2.0,0
47,88323.28,22080.82,5,4,0,270,0.0,1.0,1.0,0
3,5.48,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,363468.33,19269.39,36,18,18,4,0.093601,0.0,0.0,0
3,18.12,0.0,2,1,1,4,0.785889,0.0,0.0,0
3,92695.0,13226.48,14,7,7,4,11.497264,0.0,0.0,0
308,192599.6,3009.37,65,64,0,270,0.0,2.0,2.0,0
3,11.42,0.07,5,2,3,4,666.999528,0.0,0.0,0
3,331.37,0.0,4,2,2,4,50.499487,0.0,0.0,0
3,18915.52,3117.36,4,2,2,4,1.003754,0.0,0.0,0
3,9889.4,4944.7,3,2,0,4,0.0,0.0,0.0,0
142,949776.18,8615.07,47,15,32,30,0.844443,39.0,42.0,0
3,39.18,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,7.73,0.42,6,2,4,4,500.249528,0.0,0.0,0
3,245748.3,18741.19,23,13,10,4,6.166353,0.0,0.0,0
119,97807.1,160.53,10000,11,9989,294,2.425586,27.0,27.0,0
3,319.65,1.46,4,2,2,4,50.499508,0.0,0.0,0
3,76.17,0.49,5,2,3,4,33.666163,0.0,0.0,0
315,329106.68,3438.13,223,33,190,98,0.51969,25.0,25.0,0
3,12790.3,2557.0,10,5,5,4,3.226171,0.0,0.0,0
413,1166424.33,89.43,6299,5586,712,189,51.536536,19.0,19.0,0
3,109023.22,6046.69,36,18,18,4,0.222754,0.0,0.0,0
359,304023.28,0.0,14,1,13,229,20.415231,1.0,1.0,0
308,961532.65,7229.57,134,133,0,270,0.0,3.0,3.0,0
3,302887.17,16773.16,34,18,16,4,1.034446,0.0,0.0,0
3,396646.5,3210.21,241,122,119,4,0.053097,0.0,0.0,0
308,997724.12,4896.07,389,203,186,270,2.481692,1.0,1.0,0
3,9.63,0.0,6,2,4,4,500.249528,0.0,0.0,0
369,111650.38,1035.01,14,3,11,229,0.080182,2.0,2.0,0
3,66.93,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,203032.08,18447.42,20,11,9,4,0.623964,0.0,0.0,0
257,558349.55,12548.39,21,10,11,216,4.335582,11.0,11.0,0
3,75232.43,2346.86,53,32,21,4,16.343353,0.0,0.0,0
3,314.77,0.0,4,1,3,4,33.666179,0.0,0.0,0
3,79.08,0.21,5,2,3,4,33.666163,0.0,0.0,0
308,226795.22,1731.26,132,131,0,270,0.0,2.0,2.0,0
3,4288.13,1428.66,6,3,3,4,3.99316,0.0,0.0,0
3,78.67,0.21,6,2,4,4,25.249496,0.0,0.0,0
57,912999.58,7771.75,82,73,9,270,1.065317,9.0,9.0,0
3,8.25,0.42,6,2,4,4,500.249528,0.0,0.0,0
432,1149899.98,2426.6,946,473,473,294,0.704709,1.0,1.0,0
308,67245.27,301.0,9,4,5,39,1.483,2.0,2.0,0
3,323.38,0.63,5,2,3,4,33.666171,0.0,0.0,0
379,381620.77,10970.53,30,24,6,270,28.817319,22.0,23.0,0
431,992220.63,164623.01,18,6,12,270,0.599953,1.0,1.0,0
3,18587.62,9292.59,4,2,2,4,0.052758,0.0,0.0,0
327,257374.55,28.26,10000,3638,6362,107,8.170409,77.0,81.0,0
3,325.48,0.82,4,2,2,4,50.499487,0.0,0.0,0
154,781301.98,270.63,2652,2546,106,98,70.834314,11.0,11.0,0
3,318.63,1.46,4,2,2,4,50.499508,0.0,0.0,0
450,1932152.23,3215.21,1141,594,547,270,1.562377,2.0,2.0,0
3,311.95,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,891487.3,126161.8,23,7,16,4,3.807284,0.0,0.0,0
3,69.57,0.0,6,1,5,4,0.043352,0.0,0.0,0
308,226766.23,3843.5,60,59,0,270,0.0,2.0,2.0,0
3,51791.55,7394.36,14,7,7,4,5.835225,0.0,0.0,0
3,75.13,0.0,5,2,3,4,33.666015,0.0,0.0,0
154,477929.73,29442.28,62,7,55,123,0.061199,6.0,6.0,0
3,43575.33,4104.25,8,3,5,4,0.023409,0.0,0.0,0
3,89.1,0.0,2,1,1,4,0.101956,0.0,0.0,0
3,52555.58,4102.71,22,11,11,4,9.455595,0.0,0.0,0
3,213125.67,13525.62,13,6,7,4,4.548544,0.0,0.0,0
3,66.87,0.0,3,1,2,4,50.499475,0.0,0.0,0
3,67.38,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,2552.45,1230.83,4,2,2,4,0.420743,0.0,0.0,0
3,372572.85,6647.79,109,56,53,4,0.214543,0.0,0.0,0
3,244996.18,30616.2,14,8,6,4,0.296689,0.0,0.0,0
3,9.28,0.0,5,2,3,4,666.99939,0.0,0.0,0
3,2229.8,0.0,2,1,1,4,11.703073,0.0,0.0,0
3,49.57,18.15,4,2,2,4,11.24696,0.0,0.0,0
308,210095.17,2501.13,85,84,0,270,0.0,1.0,1.0,0
3,414.68,0.0,2,1,1,4,6.29938,0.0,0.0,0
3,3.8,0.0,2,1,1,4,0.999528,0.0,0.0,0
3,6.82,0.0,2,1,1,4,4.9e-05,0.0,0.0,0
3,7.15,0.0,2,1,1,4,0.12238,0.0,0.0,0
308,41981.02,4810.07,5,2,3,270,0.437059,1.0,1.0,0
3,14611.68,4857.83,6,3,3,4,2.992545,0.0,0.0,0
3,66.37,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,393626.93,900.75,438,437,0,270,0.0,3.0,3.0,0
3,18.28,0.17,5,2,3,4,666.999528,0.0,0.0,0
3,460342.22,613.16,1405,721,684,4,0.276624,0.0,0.0,0
257,268624.9,81.83,43,2,41,81,0.918427,10.0,10.0,0
3,1015185.78,4731.18,428,214,214,4,0.086184,0.0,0.0,0
3,130157.37,6501.21,40,20,20,4,117.169111,0.0,0.0,0
3,71.27,0.37,4,2,2,4,50.499478,0.0,0.0,0
3,1.92,0.0,2,1,1,4,0.19946,0.0,0.0,0
3,0.0,0.0,1,1,0,4,0.0,0.0,0.0,0
3,81632.5,0.0,2,1,1,4,0.042302,0.0,0.0,0
326,333810.87,1279.86,81,17,64,202,0.672937,8.0,9.0,0
3,389712.98,1087.96,702,356,346,4,5.687051,0.0,0.0,0
3,55.42,0.0,4,1,3,4,33.666149,0.0,0.0,0
202,336820.63,13341.48,22,10,12,98,0.177467,3.0,3.0,0
401,417741.98,1367.49,312,301,11,189,1.968904,8.0,8.0,0
223,430054.03,4953.68,44,20,24,140,0.14334,2.0,2.0,0
158,433262.03,8273.13,36,16,20,101,4.017198,28.0,28.0,0
3,6.63,0.01,95,92,3,4,666.999528,0.0,0.0,0
257,461985.15,23.88,2106,4,2102,270,0.366011,9.0,9.0,0
3,852.43,26.66,29,23,6,4,0.297,0.0,0.0,0
3,49.32,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,110253.27,5815.77,19,7,12,270,1.040424,1.0,1.0,0
119,731140.6,5754.76,36,21,15,294,36.27,22.0,22.0,0
3,409.87,0.0,2,1,1,4,0.39938,0.0,0.0,0
3,64.03,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,324.73,1.02,4,2,2,4,50.499487,0.0,0.0,0
336,390697.97,1033.31,324,86,238,210,42.135241,15.0,15.0,0
3,7456.98,383.97,5,2,3,4,4.482716,0.0,0.0,0
432,496380.87,1213.7,791,400,391,270,1.033065,1.0,1.0,0
38,397497.08,4152.79,158,54,104,30,3.448491,21.0,21.0,0
3,315.57,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,7926.42,2638.45,6,3,3,4,0.85394,0.0,0.0,0
3,322.58,0.0,4,1,3,4,33.666179,0.0,0.0,0
202,1189057.95,106676.23,20,4,16,270,0.448747,14.0,14.0,0
3,323.38,0.99,4,2,2,4,50.499508,0.0,0.0,0
3,24.03,0.0,2,1,1,4,0.028918,0.0,0.0,0
3,522178.58,52579.13,25,9,16,4,0.577929,0.0,0.0,0
308,226760.43,16197.17,15,14,0,270,0.0,2.0,2.0,0
154,1382974.7,3977.51,285,137,148,98,408.286693,40.0,40.0,0
18,713999.17,22579.21,18,5,13,17,1.474615,7.0,7.0,0
308,215154.35,2338.63,93,92,0,270,0.0,1.0,1.0,0
3,65.03,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,319328.87,5068.71,64,63,0,270,0.0,1.0,1.0,0
119,200111.87,25013.98,9,8,0,270,0.0,1.0,1.0,0
78,887243.9,705.97,5985,859,5107,270,1.513027,4.0,4.0,0
